time;code;value
1488897819.557811;2;1;-3
1488897819.557811;0;0;0
1488897819.565813;2;1;1
1488897819.565813;0;0;0
1488897819.573812;2;0;-1
1488897819.573812;2;1;-2
1488897819.573812;0;0;0
1488897819.581811;2;0;1
1488897819.581811;2;1;-7
1488897819.581811;0;0;0
1488897819.589814;2;0;-2
1488897819.589814;0;0;0
1488897819.597813;2;0;-5
1488897819.597813;0;0;0
1488897819.605820;2;0;2
1488897819.605820;2;1;3
1488897819.605820;0;0;0
1488897819.613822;2;0;-4
1488897819.613822;2;1;-2
1488897819.613822;0;0;0
1488897819.621831;2;0;-2
1488897819.621831;2;1;1
1488897819.621831;0;0;0
1488897819.629826;2;1;3
1488897819.629826;0;0;0
1488897819.637828;2;0;2
1488897819.637828;2;1;1
1488897819.637828;0;0;0
1488897819.645819;2;0;7
1488897819.645819;2;1;2
1488897819.645819;0;0;0
1488897819.653812;2;0;4
1488897819.653812;2;1;10
1488897819.653812;0;0;0
1488897819.661814;2;0;4
1488897819.661814;2;1;6
1488897819.661814;0;0;0
1488897819.669811;2;0;-1
1488897819.669811;2;1;1
1488897819.669811;0;0;0
1488897819.677814;2;0;7
1488897819.677814;2;1;4
1488897819.677814;0;0;0
1488897819.685813;2;1;2
1488897819.685813;0;0;0
1488897819.693813;2;0;2
1488897819.693813;2;1;5
1488897819.693813;0;0;0
1488897819.701812;2;0;5
1488897819.701812;2;1;4
1488897819.701812;0;0;0
1488897819.709818;2;0;13
1488897819.709818;2;1;4
1488897819.709818;0;0;0
1488897819.717815;2;0;7
1488897819.717815;2;1;5
1488897819.717815;0;0;0
1488897819.725814;2;0;7
1488897819.725814;2;1;-1
1488897819.725814;0;0;0
1488897819.733813;2;0;6
1488897819.733813;2;1;-1
1488897819.733813;0;0;0
1488897819.741813;2;0;10
1488897819.741813;2;1;3
1488897819.741813;0;0;0
1488897819.749816;2;0;14
1488897819.749816;2;1;8
1488897819.749816;0;0;0
1488897819.757816;2;0;1
1488897819.757816;2;1;-1
1488897819.757816;0;0;0
1488897819.765813;2;0;-4
1488897819.765813;2;1;-9
1488897819.765813;0;0;0
1488897819.773813;2;0;-3
1488897819.773813;2;1;-5
1488897819.773813;0;0;0
1488897819.781813;2;0;-1
1488897819.781813;0;0;0
1488897819.789828;2;0;2
1488897819.789828;2;1;3
1488897819.789828;0;0;0
1488897819.797806;2;0;4
1488897819.797806;2;1;3
1488897819.797806;0;0;0
1488897819.805827;2;0;-1
1488897819.805827;2;1;1
1488897819.805827;0;0;0
1488897819.813825;2;0;-1
1488897819.813825;2;1;-1
1488897819.813825;0;0;0
1488897819.821810;2;0;-1
1488897819.821810;2;1;-2
1488897819.821810;0;0;0
1488897819.829822;2;0;1
1488897819.829822;2;1;-2
1488897819.829822;0;0;0
1488897819.837809;2;0;-5
1488897819.837809;0;0;0
1488897819.845819;2;0;2
1488897819.845819;0;0;0
1488897819.853821;2;0;-1
1488897819.853821;0;0;0
1488897819.861816;2;0;-4
1488897819.861816;2;1;-1
1488897819.861816;0;0;0
1488897819.869821;2;0;2
1488897819.869821;2;1;7
1488897819.869821;0;0;0
1488897819.877820;2;0;3
1488897819.877820;2;1;3
1488897819.877820;0;0;0
1488897819.885822;2;0;-4
1488897819.885822;2;1;3
1488897819.885822;0;0;0
1488897819.893819;2;0;2
1488897819.893819;0;0;0
1488897819.901809;2;0;2
1488897819.901809;2;1;3
1488897819.901809;0;0;0
1488897819.909812;2;0;3
1488897819.909812;2;1;-1
1488897819.909812;0;0;0
1488897819.917819;2;0;4
1488897819.917819;2;1;7
1488897819.917819;0;0;0
1488897819.925822;2;0;5
1488897819.925822;2;1;-1
1488897819.925822;0;0;0
1488897819.933822;2;0;3
1488897819.933822;2;1;-5
1488897819.933822;0;0;0
1488897819.941821;2;0;3
1488897819.941821;2;1;3
1488897819.941821;0;0;0
1488897819.949822;2;0;-1
1488897819.949822;2;1;1
1488897819.949822;0;0;0
1488897819.957822;2;0;-5
1488897819.957822;2;1;1
1488897819.957822;0;0;0
1488897819.965822;2;0;-13
1488897819.965822;2;1;2
1488897819.965822;0;0;0
1488897819.973820;2;0;-5
1488897819.973820;2;1;-5
1488897819.973820;0;0;0
1488897819.981821;2;0;-4
1488897819.981821;2;1;-3
1488897819.981821;0;0;0
1488897819.989820;2;0;-1
1488897819.989820;2;1;-2
1488897819.989820;0;0;0
1488897819.997825;2;0;-3
1488897819.997825;2;1;-4
1488897819.997825;0;0;0
1488897820.005814;2;0;6
1488897820.005814;2;1;-3
1488897820.005814;0;0;0
1488897820.013821;2;0;-4
1488897820.013821;2;1;-2
1488897820.013821;0;0;0
1488897820.021821;2;0;4
1488897820.021821;2;1;2
1488897820.021821;0;0;0
1488897820.037828;2;0;1
1488897820.037828;2;1;4
1488897820.037828;0;0;0
1488897820.045825;2;0;-3
1488897820.045825;2;1;-1
1488897820.045825;0;0;0
1488897820.053818;2;0;-2
1488897820.053818;2;1;1
1488897820.053818;0;0;0
1488897820.061811;2;0;-4
1488897820.061811;2;1;-1
1488897820.061811;0;0;0
1488897820.069826;2;0;1
1488897820.069826;2;1;5
1488897820.069826;0;0;0
1488897820.077822;2;0;3
1488897820.077822;2;1;-1
1488897820.077822;0;0;0
1488897820.085823;2;0;1
1488897820.085823;2;1;-7
1488897820.085823;0;0;0
1488897820.093814;2;0;7
1488897820.093814;0;0;0
1488897820.101829;2;1;5
1488897820.101829;0;0;0
1488897820.109829;2;0;4
1488897820.109829;2;1;4
1488897820.109829;0;0;0
1488897820.117827;2;0;2
1488897820.117827;2;1;7
1488897820.117827;0;0;0
1488897820.125823;2;0;6
1488897820.125823;2;1;5
1488897820.125823;0;0;0
1488897820.133826;2;0;1
1488897820.133826;2;1;4
1488897820.133826;0;0;0
1488897820.141827;2;0;-2
1488897820.141827;2;1;-3
1488897820.141827;0;0;0
1488897820.149827;2;0;-1
1488897820.149827;2;1;-3
1488897820.149827;0;0;0
1488897820.157825;2;0;1
1488897820.157825;0;0;0
1488897820.165814;2;1;1
1488897820.165814;0;0;0
1488897820.181827;2;1;-10
1488897820.181827;0;0;0
1488897820.189815;2;0;3
1488897820.189815;0;0;0
1488897820.197826;2;0;4
1488897820.197826;2;1;1
1488897820.197826;0;0;0
1488897820.205826;2;0;-2
1488897820.205826;0;0;0
1488897820.213817;2;0;-1
1488897820.213817;2;1;4
1488897820.213817;0;0;0
1488897820.221830;2;0;4
1488897820.221830;2;1;-1
1488897820.221830;0;0;0
1488897820.229827;2;0;-2
1488897820.229827;2;1;-2
1488897820.229827;0;0;0
1488897820.237816;2;0;1
1488897820.237816;2;1;-7
1488897820.237816;0;0;0
1488897820.245825;2;0;7
1488897820.245825;0;0;0
1488897820.253829;2;0;1
1488897820.253829;2;1;-2
1488897820.253829;0;0;0
1488897820.261825;2;0;5
1488897820.261825;2;1;4
1488897820.261825;0;0;0
1488897820.269829;2;0;-1
1488897820.269829;0;0;0
1488897820.277828;2;0;-2
1488897820.277828;2;1;-1
1488897820.277828;0;0;0
1488897820.285827;2;0;-2
1488897820.285827;2;1;-6
1488897820.285827;0;0;0
1488897820.293828;2;0;5
1488897820.293828;2;1;-1
1488897820.293828;0;0;0
1488897820.301817;2;0;-1
1488897820.301817;0;0;0
1488897820.309831;2;0;2
1488897820.309831;0;0;0
1488897820.317821;2;0;-3
1488897820.317821;0;0;0
1488897820.325830;2;0;4
1488897820.325830;2;1;-2
1488897820.325830;0;0;0
1488897820.333831;2;0;3
1488897820.333831;2;1;2
1488897820.333831;0;0;0
1488897820.341828;2;0;7
1488897820.341828;2;1;-3
1488897820.341828;0;0;0
1488897820.349829;2;0;-3
1488897820.349829;2;1;1
1488897820.349829;0;0;0
1488897820.357829;2;0;-4
1488897820.357829;2;1;-4
1488897820.357829;0;0;0
1488897820.365829;2;0;4
1488897820.365829;2;1;-1
1488897820.365829;0;0;0
1488897820.373828;2;1;2
1488897820.373828;0;0;0
1488897820.381824;2;0;2
1488897820.381824;2;1;3
1488897820.381824;0;0;0
1488897820.389829;2;0;1
1488897820.389829;0;0;0
1488897820.397832;2;0;-2
1488897820.397832;2;1;-4
1488897820.397832;0;0;0
1488897820.405834;2;0;2
1488897820.405834;2;1;-2
1488897820.405834;0;0;0
1488897820.413824;2;0;1
1488897820.413824;2;1;4
1488897820.413824;0;0;0
1488897820.421832;2;0;-2
1488897820.421832;0;0;0
1488897820.429834;2;0;-5
1488897820.429834;2;1;-1
1488897820.429834;0;0;0
1488897820.437835;2;0;-8
1488897820.437835;2;1;-3
1488897820.437835;0;0;0
1488897820.445831;2;0;-3
1488897820.445831;0;0;0
1488897820.453831;2;0;-1
1488897820.453831;2;1;1
1488897820.453831;0;0;0
1488897820.461832;2;0;3
1488897820.461832;2;1;4
1488897820.461832;0;0;0
1488897820.469833;2;0;-7
1488897820.469833;2;1;-2
1488897820.469833;0;0;0
1488897820.477830;2;0;-1
1488897820.477830;2;1;-1
1488897820.477830;0;0;0
1488897820.485830;2;0;2
1488897820.485830;2;1;5
1488897820.485830;0;0;0
1488897820.493833;2;0;-5
1488897820.493833;2;1;-8
1488897820.493833;0;0;0
1488897820.501830;2;0;5
1488897820.501830;2;1;3
1488897820.501830;0;0;0
1488897820.509835;2;0;1
1488897820.509835;2;1;4
1488897820.509835;0;0;0
1488897820.517827;2;0;-3
1488897820.517827;2;1;4
1488897820.517827;0;0;0
1488897820.525834;2;0;2
1488897820.525834;2;1;3
1488897820.525834;0;0;0
1488897820.533833;2;0;2
1488897820.533833;2;1;2
1488897820.533833;0;0;0
1488897820.541835;2;0;2
1488897820.541835;2;1;-5
1488897820.541835;0;0;0
1488897820.549835;2;0;-3
1488897820.549835;2;1;4
1488897820.549835;0;0;0
1488897820.557834;2;0;5
1488897820.557834;2;1;6
1488897820.557834;0;0;0
1488897820.565833;2;0;-1
1488897820.565833;2;1;3
1488897820.565833;0;0;0
1488897820.581813;2;0;1
1488897820.581813;0;0;0
1488897820.589832;2;0;4
1488897820.589832;2;1;-1
1488897820.589832;0;0;0
1488897820.597836;2;0;-4
1488897820.597836;2;1;5
1488897820.597836;0;0;0
1488897820.605834;2;1;-2
1488897820.605834;0;0;0
1488897820.613833;2;0;2
1488897820.613833;2;1;2
1488897820.613833;0;0;0
1488897820.621824;2;0;2
1488897820.621824;2;1;-1
1488897820.621824;0;0;0
1488897820.629837;2;0;-5
1488897820.629837;2;1;-4
1488897820.629837;0;0;0
1488897820.637837;2;1;-4
1488897820.637837;0;0;0
1488897820.645836;2;0;3
1488897820.645836;2;1;2
1488897820.645836;0;0;0
1488897820.653837;2;0;1
1488897820.653837;0;0;0
1488897820.661837;2;0;-4
1488897820.661837;2;1;2
1488897820.661837;0;0;0
1488897820.669840;2;0;-4
1488897820.669840;2;1;-1
1488897820.669840;0;0;0
1488897820.677840;2;0;-4
1488897820.677840;2;1;1
1488897820.677840;0;0;0
1488897820.685836;2;0;-5
1488897820.685836;2;1;-1
1488897820.685836;0;0;0
1488897820.693831;2;0;1
1488897820.693831;2;1;2
1488897820.693831;0;0;0
1488897820.709838;2;1;3
1488897820.709838;0;0;0
1488897820.717838;2;1;7
1488897820.717838;0;0;0
1488897820.725836;2;0;6
1488897820.725836;2;1;4
1488897820.725836;0;0;0
1488897820.733838;2;0;-1
1488897820.733838;2;1;-2
1488897820.733838;0;0;0
1488897820.741834;2;0;4
1488897820.741834;0;0;0
1488897820.749837;2;0;1
1488897820.749837;2;1;-3
1488897820.749837;0;0;0
1488897820.757840;2;0;-2
1488897820.757840;2;1;2
1488897820.757840;0;0;0
1488897820.765837;2;0;5
1488897820.765837;2;1;2
1488897820.765837;0;0;0
1488897820.773838;2;0;2
1488897820.773838;2;1;1
1488897820.773838;0;0;0
1488897820.781839;2;0;4
1488897820.781839;2;1;5
1488897820.781839;0;0;0
1488897820.789838;2;0;1
1488897820.789838;2;1;-4
1488897820.789838;0;0;0
1488897820.797836;2;0;8
1488897820.797836;2;1;2
1488897820.797836;0;0;0
1488897820.805835;2;0;-3
1488897820.805835;2;1;-4
1488897820.805835;0;0;0
1488897820.813833;2;0;-2
1488897820.813833;2;1;-4
1488897820.813833;0;0;0
1488897820.821837;2;0;3
1488897820.821837;2;1;-2
1488897820.821837;0;0;0
1488897820.829846;2;0;-6
1488897820.829846;2;1;-2
1488897820.829846;0;0;0
1488897820.837828;2;0;-1
1488897820.837828;0;0;0
1488897820.845841;2;0;-7
1488897820.845841;2;1;-4
1488897820.845841;0;0;0
1488897820.853840;2;0;8
1488897820.853840;2;1;1
1488897820.853840;0;0;0
1488897820.861839;2;0;-2
1488897820.861839;2;1;-2
1488897820.861839;0;0;0
1488897820.869841;2;0;-2
1488897820.869841;2;1;1
1488897820.869841;0;0;0
1488897820.877844;2;1;-2
1488897820.877844;0;0;0
1488897820.885841;2;0;3
1488897820.885841;2;1;3
1488897820.885841;0;0;0
1488897820.893838;2;1;-2
1488897820.893838;0;0;0
1488897820.901838;2;0;4
1488897820.901838;2;1;2
1488897820.901838;0;0;0
1488897820.909844;2;0;-3
1488897820.909844;2;1;1
1488897820.909844;0;0;0
1488897820.917830;2;0;4
1488897820.917830;2;1;3
1488897820.917830;0;0;0
1488897820.925833;2;0;1
1488897820.925833;0;0;0
1488897820.933845;2;0;-3
1488897820.933845;2;1;-5
1488897820.933845;0;0;0
1488897820.941843;2;0;-9
1488897820.941843;2;1;-4
1488897820.941843;0;0;0
1488897820.949845;2;0;-3
1488897820.949845;2;1;-1
1488897820.949845;0;0;0
1488897820.957844;2;0;1
1488897820.957844;0;0;0
1488897820.965839;2;0;-4
1488897820.965839;2;1;-8
1488897820.965839;0;0;0
1488897820.973841;2;0;-6
1488897820.973841;2;1;-6
1488897820.973841;0;0;0
1488897820.981842;2;1;-1
1488897820.981842;0;0;0
1488897820.989844;2;0;1
1488897820.989844;0;0;0
1488897820.997840;2;0;-5
1488897820.997840;2;1;-2
1488897820.997840;0;0;0
1488897821.005848;2;0;8
1488897821.005848;0;0;0
1488897821.013844;2;0;-1
1488897821.013844;2;1;3
1488897821.013844;0;0;0
1488897821.021832;2;0;1
1488897821.021832;2;1;2
1488897821.021832;0;0;0
1488897821.029836;2;0;5
1488897821.029836;2;1;7
1488897821.029836;0;0;0
1488897821.037842;2;0;2
1488897821.037842;2;1;4
1488897821.037842;0;0;0
1488897821.045844;2;0;-6
1488897821.045844;2;1;-5
1488897821.045844;0;0;0
1488897821.053835;2;0;-5
1488897821.053835;2;1;-5
1488897821.053835;0;0;0
1488897821.061844;2;0;-20
1488897821.061844;2;1;-7
1488897821.061844;0;0;0
1488897821.069847;2;0;3
1488897821.069847;2;1;3
1488897821.069847;0;0;0
1488897821.077844;2;0;-3
1488897821.077844;0;0;0
1488897821.085847;2;0;-3
1488897821.085847;2;1;2
1488897821.085847;0;0;0
1488897821.093847;2;0;5
1488897821.093847;2;1;3
1488897821.093847;0;0;0
1488897821.101835;2;0;-1
1488897821.101835;2;1;-3
1488897821.101835;0;0;0
1488897821.109844;2;0;-1
1488897821.109844;2;1;2
1488897821.109844;0;0;0
1488897821.117844;2;0;3
1488897821.117844;2;1;1
1488897821.117844;0;0;0
1488897821.125842;2;0;1
1488897821.125842;2;1;2
1488897821.125842;0;0;0
1488897821.133847;2;0;2
1488897821.133847;0;0;0
1488897821.141845;2;1;-3
1488897821.141845;0;0;0
1488897821.149847;2;0;2
1488897821.149847;2;1;2
1488897821.149847;0;0;0
1488897821.157846;2;0;1
1488897821.157846;2;1;-3
1488897821.157846;0;0;0
1488897821.165846;2;0;-5
1488897821.165846;2;1;-4
1488897821.165846;0;0;0
1488897821.173847;2;0;2
1488897821.173847;0;0;0
1488897821.181849;2;0;2
1488897821.181849;2;1;4
1488897821.181849;0;0;0
1488897821.189846;2;0;-6
1488897821.189846;2;1;2
1488897821.189846;0;0;0
1488897821.197837;2;0;-1
1488897821.197837;2;1;-3
1488897821.197837;0;0;0
1488897821.205847;2;0;-1
1488897821.205847;2;1;-1
1488897821.205847;0;0;0
1488897821.213848;2;0;1
1488897821.213848;2;1;-2
1488897821.213848;0;0;0
1488897821.221844;2;0;2
1488897821.221844;2;1;7
1488897821.221844;0;0;0
1488897821.229849;2;0;3
1488897821.229849;2;1;4
1488897821.229849;0;0;0
1488897821.237839;2;0;-1
1488897821.237839;0;0;0
1488897821.245867;2;0;2
1488897821.245867;2;1;-3
1488897821.245867;0;0;0
1488897821.253871;2;0;-7
1488897821.253871;2;1;-4
1488897821.253871;0;0;0
1488897821.261871;2;0;-6
1488897821.261871;2;1;-4
1488897821.261871;0;0;0
1488897821.269863;2;0;-5
1488897821.269863;2;1;1
1488897821.269863;0;0;0
1488897821.277864;2;0;-5
1488897821.277864;2;1;-4
1488897821.277864;0;0;0
1488897821.285871;2;0;3
1488897821.285871;2;1;1
1488897821.285871;0;0;0
1488897821.293864;2;0;1
1488897821.293864;0;0;0
1488897821.301869;2;0;4
1488897821.301869;2;1;6
1488897821.301869;0;0;0
1488897821.309862;2;0;1
1488897821.309862;2;1;3
1488897821.309862;0;0;0
1488897821.317853;2;1;-2
1488897821.317853;0;0;0
1488897821.325863;2;0;-1
1488897821.325863;2;1;-2
1488897821.325863;0;0;0
1488897821.333871;2;0;-1
1488897821.333871;0;0;0
1488897821.341873;2;0;-1
1488897821.341873;2;1;2
1488897821.341873;0;0;0
1488897821.349862;2;0;1
1488897821.349862;0;0;0
1488897821.357850;2;0;5
1488897821.357850;2;1;4
1488897821.357850;0;0;0
1488897821.365854;2;0;2
1488897821.365854;2;1;1
1488897821.365854;0;0;0
1488897821.373853;2;0;4
1488897821.373853;2;1;-2
1488897821.373853;0;0;0
1488897821.381846;2;0;1
1488897821.381846;2;1;3
1488897821.381846;0;0;0
1488897821.389850;2;0;1
1488897821.389850;2;1;5
1488897821.389850;0;0;0
1488897821.397851;2;0;1
1488897821.397851;2;1;-1
1488897821.397851;0;0;0
1488897821.405853;2;1;5
1488897821.405853;0;0;0
1488897821.413851;2;0;-1
1488897821.413851;0;0;0
1488897821.421850;2;0;4
1488897821.421850;2;1;2
1488897821.421850;0;0;0
1488897821.429851;2;0;4
1488897821.429851;2;1;2
1488897821.429851;0;0;0
1488897821.437844;2;0;-3
1488897821.437844;2;1;4
1488897821.437844;0;0;0
1488897821.445852;2;1;-1
1488897821.445852;0;0;0
1488897821.453853;2;0;7
1488897821.453853;2;1;1
1488897821.453853;0;0;0
1488897821.461846;2;0;1
1488897821.461846;2;1;3
1488897821.461846;0;0;0
1488897821.469853;2;0;1
1488897821.469853;2;1;1
1488897821.469853;0;0;0
1488897821.477854;2;0;6
1488897821.477854;2;1;-3
1488897821.477854;0;0;0
1488897821.485850;2;0;3
1488897821.485850;2;1;-1
1488897821.485850;0;0;0
1488897821.493853;2;0;-4
1488897821.493853;2;1;1
1488897821.493853;0;0;0
1488897821.509833;2;0;2
1488897821.509833;2;1;2
1488897821.509833;0;0;0
1488897821.517850;2;1;2
1488897821.517850;0;0;0
1488897821.525849;2;0;-3
1488897821.525849;2;1;-2
1488897821.525849;0;0;0
1488897821.533852;2;0;-6
1488897821.533852;2;1;2
1488897821.533852;0;0;0
1488897821.541843;2;0;-2
1488897821.541843;2;1;1
1488897821.541843;0;0;0
1488897821.549854;2;0;3
1488897821.549854;2;1;6
1488897821.549854;0;0;0
1488897821.557855;2;0;6
1488897821.557855;2;1;5
1488897821.557855;0;0;0
1488897821.565850;2;0;-2
1488897821.565850;0;0;0
1488897821.573853;2;0;3
1488897821.573853;2;1;3
1488897821.573853;0;0;0
1488897821.581852;2;0;1
1488897821.581852;2;1;3
1488897821.581852;0;0;0
1488897821.589855;2;0;-6
1488897821.589855;2;1;-1
1488897821.589855;0;0;0
1488897821.597854;2;1;2
1488897821.597854;0;0;0
1488897821.605851;2;0;2
1488897821.605851;2;1;-2
1488897821.605851;0;0;0
1488897821.613852;2;1;-1
1488897821.613852;0;0;0
1488897821.621850;2;1;1
1488897821.621850;0;0;0
1488897821.629859;2;0;-4
1488897821.629859;2;1;3
1488897821.629859;0;0;0
1488897821.637860;2;0;1
1488897821.637860;2;1;2
1488897821.637860;0;0;0
1488897821.645859;2;0;-3
1488897821.645859;2;1;-1
1488897821.645859;0;0;0
1488897821.653855;2;0;5
1488897821.653855;2;1;-2
1488897821.653855;0;0;0
1488897821.661855;2;0;-3
1488897821.661855;2;1;1
1488897821.661855;0;0;0
1488897821.669861;2;0;-1
1488897821.669861;2;1;-2
1488897821.669861;0;0;0
1488897821.677859;2;0;2
1488897821.677859;2;1;-1
1488897821.677859;0;0;0
1488897821.685857;2;0;1
1488897821.685857;2;1;4
1488897821.685857;0;0;0
1488897821.693855;2;0;-3
1488897821.693855;2;1;-5
1488897821.693855;0;0;0
1488897821.701858;2;1;-2
1488897821.701858;0;0;0
1488897821.709857;2;0;1
1488897821.709857;2;1;1
1488897821.709857;0;0;0
1488897821.717859;2;0;1
1488897821.717859;0;0;0
1488897821.725856;2;0;-2
1488897821.725856;2;1;-4
1488897821.725856;0;0;0
1488897821.733854;2;0;2
1488897821.733854;2;1;2
1488897821.733854;0;0;0
1488897821.741855;2;0;1
1488897821.741855;2;1;1
1488897821.741855;0;0;0
1488897821.749858;2;0;-2
1488897821.749858;2;1;1
1488897821.749858;0;0;0
1488897821.757859;2;0;-4
1488897821.757859;2;1;3
1488897821.757859;0;0;0
1488897821.765858;2;0;7
1488897821.765858;2;1;7
1488897821.765858;0;0;0
1488897821.773858;2;0;13
1488897821.773858;2;1;11
1488897821.773858;0;0;0
1488897821.781856;2;0;4
1488897821.781856;2;1;2
1488897821.781856;0;0;0
1488897821.789856;2;0;5
1488897821.789856;2;1;5
1488897821.789856;0;0;0
1488897821.797868;2;0;1
1488897821.797868;0;0;0
1488897821.805864;2;0;-3
1488897821.805864;2;1;5
1488897821.805864;0;0;0
1488897821.813861;2;0;-8
1488897821.813861;2;1;-9
1488897821.813861;0;0;0
1488897821.821861;2;0;2
1488897821.821861;2;1;4
1488897821.821861;0;0;0
1488897821.829868;2;0;-4
1488897821.829868;0;0;0
1488897821.837877;2;0;-3
1488897821.837877;2;1;-3
1488897821.837877;0;0;0
1488897821.845851;2;0;3
1488897821.845851;2;1;2
1488897821.845851;0;0;0
1488897821.853866;2;0;7
1488897821.853866;2;1;4
1488897821.853866;0;0;0
1488897821.861862;2;0;-3
1488897821.861862;2;1;-4
1488897821.861862;0;0;0
1488897821.869870;2;0;6
1488897821.869870;2;1;-2
1488897821.869870;0;0;0
1488897821.877858;2;0;-4
1488897821.877858;2;1;1
1488897821.877858;0;0;0
1488897821.885862;2;1;1
1488897821.885862;0;0;0
1488897821.893863;2;0;5
1488897821.893863;2;1;-3
1488897821.893863;0;0;0
1488897821.901860;2;0;-8
1488897821.901860;2;1;-6
1488897821.901860;0;0;0
1488897821.909854;2;0;-3
1488897821.909854;2;1;-2
1488897821.909854;0;0;0
1488897821.917869;2;1;-3
1488897821.917869;0;0;0
1488897821.925861;2;0;-1
1488897821.925861;2;1;-4
1488897821.925861;0;0;0
1488897821.933864;2;1;2
1488897821.933864;0;0;0
1488897821.941860;2;1;-1
1488897821.941860;0;0;0
1488897821.949853;2;1;-2
1488897821.949853;0;0;0
1488897821.957865;2;0;-2
1488897821.957865;2;1;-2
1488897821.957865;0;0;0
1488897821.965862;2;0;2
1488897821.965862;2;1;5
1488897821.965862;0;0;0
1488897821.973861;2;0;1
1488897821.973861;0;0;0
1488897821.981852;2;0;-3
1488897821.981852;2;1;-1
1488897821.981852;0;0;0
1488897821.989865;2;0;1
1488897821.989865;2;1;-5
1488897821.989865;0;0;0
1488897821.997863;2;0;5
1488897821.997863;2;1;-4
1488897821.997863;0;0;0
1488897822.005858;2;0;4
1488897822.005858;0;0;0
1488897822.013870;2;0;-8
1488897822.013870;2;1;-6
1488897822.013870;0;0;0
1488897822.021866;2;0;-1
1488897822.021866;2;1;2
1488897822.021866;0;0;0
1488897822.029873;2;0;-3
1488897822.029873;2;1;-3
1488897822.029873;0;0;0
1488897822.037874;2;0;5
1488897822.037874;2;1;5
1488897822.037874;0;0;0
1488897822.045865;2;0;1
1488897822.045865;2;1;1
1488897822.045865;0;0;0
1488897822.053858;2;0;-2
1488897822.053858;2;1;-1
1488897822.053858;0;0;0
1488897822.061866;2;0;2
1488897822.061866;2;1;1
1488897822.061866;0;0;0
1488897822.069870;2;0;-2
1488897822.069870;2;1;1
1488897822.069870;0;0;0
1488897822.077875;2;0;-6
1488897822.077875;2;1;-4
1488897822.077875;0;0;0
1488897822.085864;2;1;-2
1488897822.085864;0;0;0
1488897822.093866;2;0;1
1488897822.093866;2;1;1
1488897822.093866;0;0;0
1488897822.101862;2;0;-1
1488897822.101862;2;1;1
1488897822.101862;0;0;0
1488897822.109868;2;0;1
1488897822.109868;2;1;-5
1488897822.109868;0;0;0
1488897822.117863;2;0;1
