time,code,type,value
1488897996.92145,0,0,0
1488897996.92945,2,0,-7
1488897996.92945,2,1,-1
1488897996.92945,0,0,0
1488897996.93745,2,0,-5
1488897996.93745,2,1,1
1488897996.93745,0,0,0
1488897996.94545,2,0,-3
1488897996.94545,2,1,-1
1488897996.94545,0,0,0
1488897996.95345,2,0,-2
1488897996.95345,2,1,-3
1488897996.95345,0,0,0
1488897996.96145,2,0,4
1488897996.96145,2,1,-4
1488897996.96145,0,0,0
1488897996.96945,2,0,10
1488897996.96945,2,1,3
1488897996.96945,0,0,0
1488897996.97745,2,0,1
1488897996.97745,2,1,6
1488897996.97745,0,0,0
1488897996.98545,2,0,-1
1488897996.98545,2,1,-2
1488897996.98545,0,0,0
1488897996.99345,2,1,-4
1488897996.99345,0,0,0
1488897997.00145,2,0,-2
1488897997.00145,2,1,-1
1488897997.00145,0,0,0
1488897997.00946,2,0,-2
1488897997.00946,2,1,2
1488897997.00946,0,0,0
1488897997.01744,2,1,5
1488897997.01744,0,0,0
1488897997.02545,2,0,-3
1488897997.02545,0,0,0
1488897997.03346,2,0,-4
1488897997.03346,2,1,4
1488897997.03346,0,0,0
1488897997.04145,2,0,-4
1488897997.04145,2,1,-2
1488897997.04145,0,0,0
1488897997.04945,2,0,-3
1488897997.04945,2,1,-2
1488897997.04945,0,0,0
1488897997.05745,2,0,-1
1488897997.05745,2,1,-4
1488897997.05745,0,0,0
1488897997.06546,2,0,1
1488897997.06546,2,1,3
1488897997.06546,0,0,0
1488897997.07345,2,0,-1
1488897997.07345,2,1,-10
1488897997.07345,0,0,0
1488897997.08146,2,0,1
1488897997.08146,2,1,3
1488897997.08146,0,0,0
1488897997.08944,2,1,2
1488897997.08944,0,0,0
1488897997.09746,2,1,-1
1488897997.09746,0,0,0
1488897997.10545,2,0,-1
1488897997.10545,2,1,-1
1488897997.10545,0,0,0
1488897997.11346,2,0,-1
1488897997.11346,2,1,2
1488897997.11346,0,0,0
1488897997.12144,2,0,-2
1488897997.12144,2,1,2
1488897997.12144,0,0,0
1488897997.12946,2,0,1
1488897997.12946,2,1,2
1488897997.12946,0,0,0
1488897997.13745,2,0,-13
1488897997.13745,2,1,-6
1488897997.13745,0,0,0
1488897997.14545,2,0,-8
1488897997.14545,2,1,-5
1488897997.14545,0,0,0
1488897997.15345,2,1,1
1488897997.15345,0,0,0
1488897997.16145,2,0,-1
1488897997.16145,2,1,2
1488897997.16145,0,0,0
1488897997.16945,2,1,2
1488897997.16945,0,0,0
1488897997.17746,2,0,-1
1488897997.17746,2,1,2
1488897997.17746,0,0,0
1488897997.18545,2,0,-7
1488897997.18545,2,1,-4
1488897997.18545,0,0,0
1488897997.19345,2,1,-6
1488897997.19345,0,0,0
1488897997.20145,2,0,-13
1488897997.20145,2,1,-6
1488897997.20145,0,0,0
1488897997.20946,2,0,-1
1488897997.20946,2,1,1
1488897997.20946,0,0,0
1488897997.21745,2,0,-2
1488897997.21745,2,1,-2
1488897997.21745,0,0,0
1488897997.22546,2,0,-12
1488897997.22546,2,1,-1
1488897997.22546,0,0,0
1488897997.23345,2,0,2
1488897997.23345,2,1,1
1488897997.23345,0,0,0
1488897997.24145,2,0,-1
1488897997.24145,2,1,-3
1488897997.24145,0,0,0
1488897997.24945,2,1,-4
1488897997.24945,0,0,0
1488897997.25746,2,0,-2
1488897997.25746,2,1,2
1488897997.25746,0,0,0
1488897997.26546,2,0,5
1488897997.26546,2,1,-3
1488897997.26546,0,0,0
1488897997.27346,2,0,4
1488897997.27346,0,0,0
1488897997.28145,2,1,-5
1488897997.28145,0,0,0
1488897997.28946,2,0,-6
1488897997.28946,2,1,4
1488897997.28946,0,0,0
1488897997.29745,2,0,4
1488897997.29745,2,1,3
1488897997.29745,0,0,0
1488897997.30546,2,0,-1
1488897997.30546,2,1,1
1488897997.30546,0,0,0
1488897997.31345,2,0,-3
1488897997.31345,2,1,-4
1488897997.31345,0,0,0
1488897997.32145,2,0,-8
1488897997.32145,2,1,-6
1488897997.32145,0,0,0
1488897997.32945,2,0,1
1488897997.32945,0,0,0
1488897997.33746,2,0,-3
1488897997.33746,2,1,-3
1488897997.33746,0,0,0
1488897997.34545,2,0,-4
1488897997.34545,2,1,2
1488897997.34545,0,0,0
1488897997.35346,2,0,2
1488897997.35346,2,1,-2
1488897997.35346,0,0,0
1488897997.36145,2,0,3
1488897997.36145,2,1,-6
1488897997.36145,0,0,0
1488897997.36946,2,0,-10
1488897997.36946,2,1,-8
1488897997.36946,0,0,0
1488897997.37745,2,0,-5
1488897997.37745,2,1,-6
1488897997.37745,0,0,0
1488897997.38546,2,0,-18
1488897997.38546,2,1,-6
1488897997.38546,0,0,0
1488897997.39346,2,0,-2
1488897997.39346,2,1,5
1488897997.39346,0,0,0
1488897997.40145,2,0,8
1488897997.40145,0,0,0
1488897997.40946,2,0,4
1488897997.40946,0,0,0
1488897997.41746,2,0,-5
1488897997.41746,2,1,1
1488897997.41746,0,0,0
1488897997.42546,2,0,-1
1488897997.42546,2,1,2
1488897997.42546,0,0,0
1488897997.43346,2,0,-4
1488897997.43346,2,1,-7
1488897997.43346,0,0,0
1488897997.44145,2,0,-3
1488897997.44145,0,0,0
1488897997.44946,2,0,2
1488897997.44946,0,0,0
1488897997.45746,2,0,-2
1488897997.45746,2,1,3
1488897997.45746,0,0,0
1488897997.46545,2,0,4
1488897997.46545,0,0,0
1488897997.47346,2,0,-1
1488897997.47346,2,1,-2
1488897997.47346,0,0,0
1488897997.48146,2,0,-2
1488897997.48146,2,1,-5
1488897997.48146,0,0,0
1488897997.48946,2,0,3
1488897997.48946,2,1,-1
1488897997.48946,0,0,0
1488897997.49745,2,0,-5
1488897997.49745,2,1,-9
1488897997.49745,0,0,0
1488897997.50546,2,0,-5
1488897997.50546,2,1,-2
1488897997.50546,0,0,0
1488897997.51346,2,0,-2
1488897997.51346,2,1,2
1488897997.51346,0,0,0
1488897997.52146,2,0,-2
1488897997.52146,2,1,7
1488897997.52146,0,0,0
1488897997.52946,2,0,6
1488897997.52946,2,1,1
1488897997.52946,0,0,0
1488897997.53746,2,1,1
1488897997.53746,0,0,0
1488897997.54545,2,0,-3
1488897997.54545,2,1,10
1488897997.54545,0,0,0
1488897997.55346,2,0,1
1488897997.55346,2,1,-2
1488897997.55346,0,0,0
1488897997.56145,2,0,-8
1488897997.56145,2,1,-4
1488897997.56145,0,0,0
1488897997.56946,2,0,2
1488897997.56946,2,1,-1
1488897997.56946,0,0,0
1488897997.57746,2,0,-2
1488897997.57746,2,1,-8
1488897997.57746,0,0,0
1488897997.58546,2,0,-5
1488897997.58546,2,1,-3
1488897997.58546,0,0,0
1488897997.59346,2,1,-1
1488897997.59346,0,0,0
1488897997.60146,2,0,-1
1488897997.60146,2,1,2
1488897997.60146,0,0,0
1488897997.60947,2,0,-3
1488897997.60947,2,1,2
1488897997.60947,0,0,0
1488897997.61746,2,0,1
1488897997.61746,2,1,5
1488897997.61746,0,0,0
1488897997.62545,2,1,-4
1488897997.62545,0,0,0
1488897997.63346,2,1,-3
1488897997.63346,0,0,0
1488897997.64145,2,0,3
1488897997.64145,2,1,-6
1488897997.64145,0,0,0
1488897997.64946,2,0,-3
1488897997.64946,2,1,-1
1488897997.64946,0,0,0
1488897997.65745,2,0,-5
1488897997.65745,2,1,-8
1488897997.65745,0,0,0
1488897997.66546,2,0,-1
1488897997.66546,2,1,-3
1488897997.66546,0,0,0
1488897997.67346,2,0,-2
1488897997.67346,2,1,-9
1488897997.67346,0,0,0
1488897997.68146,2,0,-6
1488897997.68146,0,0,0
1488897997.68946,2,0,-16
1488897997.68946,0,0,0
1488897997.69746,2,0,-1
1488897997.69746,2,1,-2
1488897997.69746,0,0,0
1488897997.70546,2,1,-5
1488897997.70546,0,0,0
1488897997.71346,2,0,-2
1488897997.71346,2,1,-3
1488897997.71346,0,0,0
1488897997.72146,2,0,-1
1488897997.72146,2,1,4
1488897997.72146,0,0,0
1488897997.72946,2,0,-6
1488897997.72946,2,1,-7
1488897997.72946,0,0,0
1488897997.73747,2,0,-2
1488897997.73747,2,1,1
1488897997.73747,0,0,0
1488897997.74546,2,0,-4
1488897997.74546,0,0,0
1488897997.75346,2,0,16
1488897997.75346,2,1,-9
1488897997.75346,0,0,0
1488897997.76146,2,0,26
1488897997.76146,2,1,2
1488897997.76146,0,0,0
1488897997.76947,2,0,-1
1488897997.76947,2,1,1
1488897997.76947,0,0,0
1488897997.77747,2,1,-3
1488897997.77747,0,0,0
1488897997.78547,2,0,-1
1488897997.78547,2,1,3
1488897997.78547,0,0,0
1488897997.79346,2,1,-2
1488897997.79346,0,0,0
1488897997.80147,2,0,-11
1488897997.80147,2,1,5
1488897997.80147,0,0,0
1488897997.80946,2,0,-1
1488897997.80946,2,1,1
1488897997.80946,0,0,0
1488897997.81746,2,0,-3
1488897997.81746,2,1,-7
1488897997.81746,0,0,0
1488897997.82545,2,0,-2
1488897997.82545,0,0,0
1488897997.83347,2,0,-1
1488897997.83347,2,1,-3
1488897997.83347,0,0,0
1488897997.84147,2,0,-5
1488897997.84147,2,1,-4
1488897997.84147,0,0,0
1488897997.84947,2,0,-1
1488897997.84947,2,1,-2
1488897997.84947,0,0,0
1488897997.85747,2,0,-6
1488897997.85747,2,1,-4
1488897997.85747,0,0,0
1488897997.86547,2,0,1
1488897997.86547,2,1,-6
1488897997.86547,0,0,0
1488897997.87346,2,1,1
1488897997.87346,0,0,0
1488897997.88146,2,0,3
1488897997.88146,2,1,-3
1488897997.88146,0,0,0
1488897997.88947,2,0,-3
1488897997.88947,2,1,-2
1488897997.88947,0,0,0
1488897997.89746,2,0,-3
1488897997.89746,2,1,4
1488897997.89746,0,0,0
1488897997.90547,2,0,-7
1488897997.90547,2,1,4
1488897997.90547,0,0,0
1488897997.91347,2,0,-3
1488897997.91347,2,1,-4
1488897997.91347,0,0,0
1488897997.92147,2,0,2
1488897997.92147,2,1,3
1488897997.92147,0,0,0
1488897997.92947,2,0,-5
1488897997.92947,2,1,-3
1488897997.92947,0,0,0
1488897997.93747,2,1,3
1488897997.93747,0,0,0
1488897997.94547,2,0,2
1488897997.94547,2,1,6
1488897997.94547,0,0,0
1488897997.95347,2,0,2
1488897997.95347,2,1,-5
1488897997.95347,0,0,0
1488897997.96147,2,0,-9
1488897997.96147,2,1,-12
1488897997.96147,0,0,0
1488897997.96947,2,0,-3
1488897997.96947,2,1,-5
1488897997.96947,0,0,0
1488897997.97747,2,0,-6
1488897997.97747,2,1,3
1488897997.97747,0,0,0
1488897997.98547,2,0,2
1488897997.98547,0,0,0
1488897997.99347,2,0,1
1488897997.99347,2,1,4
1488897997.99347,0,0,0
1488897998.00147,2,0,2
1488897998.00147,2,1,6
1488897998.00147,0,0,0
1488897998.00948,2,0,-2
1488897998.00948,2,1,-4
1488897998.00948,0,0,0
1488897998.01747,2,0,-1
1488897998.01747,2,1,-7
1488897998.01747,0,0,0
1488897998.02547,2,0,1
1488897998.02547,2,1,-7
1488897998.02547,0,0,0
1488897998.03347,2,0,2
1488897998.03347,2,1,-1
1488897998.03347,0,0,0
1488897998.04146,2,0,-1
1488897998.04146,2,1,-3
1488897998.04146,0,0,0
1488897998.04947,2,0,-13
1488897998.04947,2,1,6
1488897998.04947,0,0,0
1488897998.05747,2,0,-9
1488897998.05747,0,0,0
1488897998.06546,2,0,-3
1488897998.06546,0,0,0
1488897998.07347,2,0,4
1488897998.07347,2,1,4
1488897998.07347,0,0,0
1488897998.08146,2,0,-7
1488897998.08146,2,1,3
1488897998.08146,0,0,0
1488897998.08947,2,0,-1
1488897998.08947,2,1,-8
1488897998.08947,0,0,0
1488897998.09748,2,0,2
1488897998.09748,2,1,5
1488897998.09748,0,0,0
1488897998.10548,2,0,2
1488897998.10548,2,1,-3
1488897998.10548,0,0,0
1488897998.11347,2,0,1
1488897998.11347,2,1,-4
1488897998.11347,0,0,0
1488897998.12148,2,0,-7
1488897998.12148,2,1,-2
1488897998.12148,0,0,0
1488897998.12947,2,0,-5
1488897998.12947,2,1,2
1488897998.12947,0,0,0
1488897998.13748,2,0,-2
1488897998.13748,0,0,0
1488897998.14547,2,0,1
1488897998.14547,2,1,3
1488897998.14547,0,0,0
1488897998.15347,2,0,1
1488897998.15347,2,1,-2
1488897998.15347,0,0,0
1488897998.16147,2,0,2
1488897998.16147,2,1,-3
1488897998.16147,0,0,0
1488897998.16948,2,0,3
1488897998.16948,2,1,4
1488897998.16948,0,0,0
1488897998.17748,2,0,2
1488897998.17748,2,1,4
1488897998.17748,0,0,0
1488897998.18548,2,0,2
1488897998.18548,2,1,-4
1488897998.18548,0,0,0
1488897998.19348,2,0,1
1488897998.19348,2,1,3
1488897998.19348,0,0,0
1488897998.20147,2,0,-8
1488897998.20147,2,1,-2
1488897998.20147,0,0,0
1488897998.20947,2,1,-3
1488897998.20947,0,0,0
1488897998.21747,2,0,-2
1488897998.21747,0,0,0
1488897998.22547,2,0,-5
1488897998.22547,2,1,2
1488897998.22547,0,0,0
1488897998.23348,2,0,-9
1488897998.23348,2,1,3
1488897998.23348,0,0,0
1488897998.24147,2,0,-1
1488897998.24147,2,1,-3
1488897998.24147,0,0,0
1488897998.24948,2,0,2
1488897998.24948,2,1,-5
1488897998.24948,0,0,0
1488897998.25748,2,1,2
1488897998.25748,0,0,0
1488897998.26548,2,0,1
1488897998.26548,2,1,4
1488897998.26548,0,0,0
1488897998.27347,2,0,5
1488897998.27347,2,1,-1
1488897998.27347,0,0,0
1488897998.28146,2,0,2
1488897998.28146,2,1,-2
1488897998.28146,0,0,0
1488897998.28949,2,1,5
1488897998.28949,0,0,0
1488897998.2975,2,0,-2
1488897998.2975,2,1,-1
1488897998.2975,0,0,0
1488897998.30548,2,0,-5
1488897998.30548,2,1,-2
1488897998.30548,0,0,0
1488897998.31348,2,0,-7
1488897998.31348,2,1,-1
1488897998.31348,0,0,0
1488897998.32148,2,0,-1
1488897998.32148,2,1,2
1488897998.32148,0,0,0
1488897998.32948,2,0,-4
1488897998.32948,2,1,2
1488897998.32948,0,0,0
1488897998.33748,2,1,7
1488897998.33748,0,0,0
1488897998.34548,2,0,-2
1488897998.34548,2,1,1
1488897998.34548,0,0,0
1488897998.35348,2,1,-2
1488897998.35348,0,0,0
1488897998.36149,2,0,9
1488897998.36149,2,1,2
1488897998.36149,0,0,0
1488897998.36949,2,0,-17
1488897998.36949,2,1,-10
1488897998.36949,0,0,0
1488897998.37749,2,1,-2
1488897998.37749,0,0,0
1488897998.38548,2,0,-3
1488897998.38548,2,1,-1
1488897998.38548,0,0,0
1488897998.39349,2,0,2
1488897998.39349,2,1,4
1488897998.39349,0,0,0
1488897998.40148,2,0,-1
1488897998.40148,2,1,-1
1488897998.40148,0,0,0
1488897998.40949,2,0,-1
1488897998.40949,2,1,2
1488897998.40949,0,0,0
1488897998.41747,2,0,-2
1488897998.41747,2,1,3
1488897998.41747,0,0,0
1488897998.42548,2,0,-4
1488897998.42548,0,0,0
1488897998.43348,2,0,-1
1488897998.43348,2,1,3
1488897998.43348,0,0,0
1488897998.44147,2,0,2
1488897998.44147,2,1,-2
1488897998.44147,0,0,0
1488897998.44947,2,0,3
1488897998.44947,2,1,-1
1488897998.44947,0,0,0
1488897998.45748,2,0,-4
1488897998.45748,2,1,4
1488897998.45748,0,0,0
1488897998.46548,2,0,-5
1488897998.46548,0,0,0
1488897998.47348,2,0,3
1488897998.47348,2,1,-5
1488897998.47348,0,0,0
1488897998.48148,2,0,3
1488897998.48148,2,1,1
1488897998.48148,0,0,0
1488897998.48947,2,0,-3
1488897998.48947,2,1,1
1488897998.48947,0,0,0
1488897998.49748,2,0,-1
1488897998.49748,2,1,-10
1488897998.49748,0,0,0
1488897998.50548,2,0,-1
1488897998.50548,2,1,5
1488897998.50548,0,0,0
1488897998.51348,2,0,-22
1488897998.51348,2,1,-5
1488897998.51348,0,0,0
1488897998.52148,2,0,-15
1488897998.52148,2,1,1
1488897998.52148,0,0,0
1488897998.52948,2,0,-1
1488897998.52948,2,1,-3
1488897998.52948,0,0,0
1488897998.53747,2,0,1
1488897998.53747,2,1,4
1488897998.53747,0,0,0
1488897998.54548,2,0,-3
1488897998.54548,2,1,-2
1488897998.54548,0,0,0
1488897998.55348,2,0,-10
1488897998.55348,2,1,1
1488897998.55348,0,0,0
1488897998.56148,2,0,-6
1488897998.56148,2,1,-1
1488897998.56148,0,0,0
1488897998.56948,2,0,-2
1488897998.56948,0,0,0
1488897998.57748,2,0,-11
1488897998.57748,2,1,-2
1488897998.57748,0,0,0
1488897998.58547,2,0,-4
1488897998.58547,2,1,-1
1488897998.58547,0,0,0
1488897998.59348,2,0,-1
1488897998.59348,2,1,-1
1488897998.59348,0,0,0
1488897998.60147,2,0,-1
1488897998.60147,2,1,1
1488897998.60147,0,0,0
1488897998.60948,2,0,-4
1488897998.60948,2,1,-8
1488897998.60948,0,0,0
1488897998.61749,2,0,-5
1488897998.61749,2,1,-4
1488897998.61749,0,0,0
1488897998.62548,2,0,1
1488897998.62548,2,1,7
1488897998.62548,0,0,0
1488897998.63348,2,1,-5
1488897998.63348,0,0,0
1488897998.64148,2,0,2
1488897998.64148,2,1,1
1488897998.64148,0,0,0
1488897998.64948,2,0,-2
1488897998.64948,0,0,0
1488897998.65748,2,0,-2
1488897998.65748,2,1,-8
1488897998.65748,0,0,0
1488897998.66548,2,1,4
1488897998.66548,0,0,0
1488897998.67348,2,0,2
1488897998.67348,2,1,-5
1488897998.67348,0,0,0
1488897998.68148,2,0,3
1488897998.68148,2,1,-2
1488897998.68148,0,0,0
1488897998.68949,2,1,-2
1488897998.68949,0,0,0
1488897998.69749,2,0,-5
1488897998.69749,2,1,2
1488897998.69749,0,0,0
1488897998.70549,2,0,4
1488897998.70549,2,1,-1
1488897998.70549,0,0,0
1488897998.71348,2,1,1
1488897998.71348,0,0,0
1488897998.72148,2,0,-2
1488897998.72148,2,1,-3
1488897998.72148,0,0,0
1488897998.72948,2,0,4
1488897998.72948,2,1,5
1488897998.72948,0,0,0
1488897998.73749,2,0,2
1488897998.73749,2,1,10
1488897998.73749,0,0,0
1488897998.74549,2,0,-12
1488897998.74549,2,1,1
1488897998.74549,0,0,0
1488897998.75349,2,0,3
1488897998.75349,2,1,-3
1488897998.75349,0,0,0
1488897998.76149,2,1,3
1488897998.76149,0,0,0
1488897998.76949,2,0,-8
1488897998.76949,2,1,2
1488897998.76949,0,0,0
1488897998.77749,2,0,-5
1488897998.77749,2,1,-4
1488897998.77749,0,0,0
1488897998.78548,2,0,-4
1488897998.78548,2,1,2
1488897998.78548,0,0,0
1488897998.79349,2,0,-1
1488897998.79349,2,1,-12
1488897998.79349,0,0,0
1488897998.80148,2,1,4
1488897998.80148,0,0,0
1488897998.80949,2,0,4
1488897998.80949,2,1,-2
1488897998.80949,0,0,0
1488897998.81749,2,0,1
1488897998.81749,2,1,2
1488897998.81749,0,0,0
1488897998.82549,2,0,-4
1488897998.82549,2,1,-3
1488897998.82549,0,0,0
1488897998.83349,2,0,-10
1488897998.83349,0,0,0
1488897998.84149,2,0,-6
1488897998.84149,2,1,-1
1488897998.84149,0,0,0
1488897998.84949,2,0,3
1488897998.84949,2,1,-1
1488897998.84949,0,0,0
1488897998.85749,2,0,-4
1488897998.85749,2,1,-4
1488897998.85749,0,0,0
1488897998.86549,2,0,4
1488897998.86549,2,1,5
1488897998.86549,0,0,0
1488897998.87348,2,0,2
1488897998.87348,2,1,-2
1488897998.87348,0,0,0
1488897998.88149,2,0,-1
1488897998.88149,2,1,-10
1488897998.88149,0,0,0
1488897998.88948,2,0,-9
1488897998.88948,2,1,-4
1488897998.88948,0,0,0
1488897998.89748,2,0,-13
1488897998.89748,0,0,0
1488897998.90549,2,0,4
1488897998.90549,2,1,-3
1488897998.90549,0,0,0
1488897998.91349,2,0,-2
1488897998.91349,2,1,5
1488897998.91349,0,0,0
1488897998.92149,2,0,4
1488897998.92149,2,1,10
1488897998.92149,0,0,0
1488897998.9295,2,0,-3
1488897998.9295,2,1,-1
1488897998.9295,0,0,0
1488897998.93748,2,0,-3
1488897998.93748,2,1,-10
1488897998.93748,0,0,0
1488897998.94549,2,0,-3
1488897998.94549,2,1,-9
1488897998.94549,0,0,0
1488897998.95349,2,0,1
1488897998.95349,2,1,6
1488897998.95349,0,0,0
1488897998.96149,2,0,3
1488897998.96149,2,1,-7
1488897998.96149,0,0,0
1488897998.96948,2,0,-5
1488897998.96948,2,1,-6
1488897998.96948,0,0,0
1488897998.97749,2,0,-1
1488897998.97749,2,1,-3
1488897998.97749,0,0,0
1488897998.98549,2,1,2
1488897998.98549,0,0,0
1488897998.99349,2,0,-1
1488897998.99349,2,1,-2
1488897998.99349,0,0,0
1488897999.00148,2,0,-1
1488897999.00148,2,1,-8
1488897999.00148,0,0,0
1488897999.00949,2,1,1
1488897999.00949,0,0,0
1488897999.0175,2,0,1
1488897999.0175,0,0,0
1488897999.02549,2,0,-1
1488897999.02549,2,1,-3
1488897999.02549,0,0,0
1488897999.03349,2,1,-7
1488897999.03349,0,0,0
1488897999.0495,2,0,1
1488897999.0495,2,1,2
1488897999.0495,0,0,0
1488897999.0575,2,0,-1
1488897999.0575,2,1,1
1488897999.0575,0,0,0
1488897999.06549,2,1,1
1488897999.06549,0,0,0
1488897999.07349,2,0,-4
1488897999.07349,2,1,-2
1488897999.07349,0,0,0
1488897999.08149,2,0,-1
1488897999.08149,2,1,-2
1488897999.08149,0,0,0
1488897999.08949,2,0,-1
1488897999.08949,2,1,1
1488897999.08949,0,0,0
1488897999.09749,2,0,3
1488897999.09749,2,1,4
1488897999.09749,0,0,0
1488897999.1055,2,0,-3
1488897999.1055,0,0,0
1488897999.1135,2,0,-1
1488897999.1135,2,1,-6
1488897999.1135,0,0,0
1488897999.12149,2,0,2
1488897999.12149,0,0,0
1488897999.12949,2,1,-6
1488897999.12949,0,0,0
1488897999.13749,2,0,2
1488897999.13749,2,1,-1
1488897999.13749,0,0,0
1488897999.14549,2,0,-8
1488897999.14549,2,1,-13
1488897999.14549,0,0,0
1488897999.15349,2,0,1
1488897999.15349,2,1,1
1488897999.15349,0,0,0
1488897999.16149,2,0,-1
1488897999.16149,2,1,1
1488897999.16149,0,0,0
1488897999.16949,2,0,-3
1488897999.16949,2,1,4
1488897999.16949,0,0,0
1488897999.17749,2,0,-3
1488897999.17749,2,1,-1
1488897999.17749,0,0,0
1488897999.18549,2,1,2
1488897999.18549,0,0,0
1488897999.19349,2,0,-8
1488897999.19349,0,0,0
1488897999.20148,2,0,-8
1488897999.20148,2,1,-8
1488897999.20148,0,0,0
1488897999.20949,2,1,1
1488897999.20949,0,0,0
1488897999.21749,2,1,-1
1488897999.21749,0,0,0
1488897999.22549,2,1,-4
1488897999.22549,0,0,0
1488897999.23349,2,0,-4
1488897999.23349,2,1,2
1488897999.23349,0,0,0
1488897999.24148,2,1,-1
1488897999.24148,0,0,0
1488897999.24949,2,0,-2
1488897999.24949,2,1,1
1488897999.24949,0,0,0
1488897999.25749,2,0,-5
1488897999.25749,2,1,-3
1488897999.25749,0,0,0
1488897999.26549,2,0,3
1488897999.26549,2,1,-3
1488897999.26549,0,0,0
1488897999.27349,2,0,-3
1488897999.27349,2,1,-1
1488897999.27349,0,0,0
1488897999.28149,2,0,-7
1488897999.28149,2,1,2
1488897999.28149,0,0,0
1488897999.28949,2,0,-7
1488897999.28949,2,1,1
1488897999.28949,0,0,0
1488897999.29749,2,0,5
1488897999.29749,2,1,-5
1488897999.29749,0,0,0
1488897999.30549,2,0,14
1488897999.30549,2,1,3
1488897999.30549,0,0,0
1488897999.31349,2,0,-5
1488897999.31349,2,1,1
1488897999.31349,0,0,0
1488897999.32148,2,0,2
1488897999.32148,2,1,2
1488897999.32148,0,0,0
1488897999.32949,2,0,-6
1488897999.32949,2,1,-11
1488897999.32949,0,0,0
1488897999.33749,2,0,-4
1488897999.33749,2,1,1
1488897999.33749,0,0,0
1488897999.34549,2,0,-3
1488897999.34549,2,1,-1
1488897999.34549,0,0,0
1488897999.35349,2,0,2
1488897999.35349,2,1,3
1488897999.35349,0,0,0
1488897999.36149,2,0,5
1488897999.36149,2,1,-6
1488897999.36149,0,0,0
1488897999.36949,2,0,1
1488897999.36949,2,1,1
1488897999.36949,0,0,0
1488897999.37749,2,0,3
1488897999.37749,2,1,-5
1488897999.37749,0,0,0
1488897999.38549,2,0,2
1488897999.38549,2,1,-1
1488897999.38549,0,0,0
1488897999.3935,2,0,-4
1488897999.3935,2,1,4
1488897999.3935,0,0,0
1488897999.40149,2,0,3
1488897999.40149,0,0,0
1488897999.4095,2,0,-12
1488897999.4095,2,1,-3
1488897999.4095,0,0,0
1488897999.4175,2,1,1
1488897999.4175,0,0,0
1488897999.42549,2,0,1
1488897999.42549,2,1,-5
1488897999.42549,0,0,0
1488897999.43349,2,0,2
1488897999.43349,2,1,-2
1488897999.43349,0,0,0
1488897999.44149,2,0,-9
1488897999.44149,0,0,0
1488897999.4495,2,1,-3
1488897999.4495,0,0,0
1488897999.45749,2,0,-4
1488897999.45749,2,1,2
1488897999.45749,0,0,0
1488897999.46551,2,0,-1
1488897999.46551,2,1,3
1488897999.46551,0,0,0
1488897999.47351,2,0,-5
1488897999.47351,2,1,3
1488897999.47351,0,0,0
1488897999.4815,2,0,-4
1488897999.4815,2,1,-2
1488897999.4815,0,0,0
1488897999.48951,2,0,1
1488897999.48951,2,1,-3
1488897999.48951,0,0,0
1488897999.49751,2,1,3
1488897999.49751,0,0,0
1488897999.50551,2,0,3
1488897999.50551,2,1,1
1488897999.50551,0,0,0
1488897999.51351,2,0,1
1488897999.51351,0,0,0
1488897999.52151,2,0,-1
1488897999.52151,2,1,-1
1488897999.52151,0,0,0
1488897999.52951,2,1,-2
1488897999.52951,0,0,0
1488897999.53751,2,0,-1
1488897999.53751,2,1,-6
1488897999.53751,0,0,0
1488897999.54551,2,1,-13
1488897999.54551,0,0,0
1488897999.55351,2,1,1
1488897999.55351,0,0,0
1488897999.56151,2,0,-9
1488897999.56151,2,1,-2
1488897999.56151,0,0,0
1488897999.56951,2,0,-4
1488897999.56951,2,1,-1
1488897999.56951,0,0,0
1488897999.57751,2,0,-8
1488897999.57751,2,1,-2
1488897999.57751,0,0,0
1488897999.58551,2,0,-7
1488897999.58551,2,1,-3
1488897999.58551,0,0,0
1488897999.59351,2,1,-1
1488897999.59351,0,0,0
1488897999.60151,2,0,1
1488897999.60151,2,1,-1
1488897999.60151,0,0,0
1488897999.60951,2,0,-5
1488897999.60951,2,1,-8
1488897999.60951,0,0,0
1488897999.61751,2,0,5
1488897999.61751,2,1,-4
1488897999.61751,0,0,0
1488897999.62551,2,0,-4
1488897999.62551,2,1,-7
1488897999.62551,0,0,0
1488897999.63352,2,1,6
1488897999.63352,0,0,0
1488897999.64151,2,0,-16
1488897999.64151,2,1,-3
1488897999.64151,0,0,0
1488897999.64951,2,0,-6
1488897999.64951,2,1,-1
1488897999.64951,0,0,0
1488897999.65751,2,0,2
1488897999.65751,2,1,11
1488897999.65751,0,0,0
1488897999.66551,2,0,3
1488897999.66551,2,1,-4
1488897999.66551,0,0,0
1488897999.67351,2,0,2
1488897999.67351,2,1,1
1488897999.67351,0,0,0
1488897999.68951,2,0,4
1488897999.68951,2,1,-7
1488897999.68951,0,0,0
1488897999.69751,2,0,-4
